Marca temporal,ID Único,Edad:,Género:,Nivel socioeconómico:,Grado de estudios:,"Si tu nivel de estudios es licenciatura, selecciona la carrera a la que perteneces (solo si eres FCC-BUAP):","Si tu nivel de estudios es licenciatura, selecciona el semestre al que perteneces:",Actualmente te encuentras:,Si actualmente trabajas. ¿En qué área trabajas?,Estado de origen:,Municipio de origen:,1.  Recuerda un momento en el que lograste algo que realmente deseabas. ¿Cómo fue la experiencia y qué impacto tuvo en tu vida? ,2. Describe una ocasión en la que alguien hizo algo especial o inesperado por ti y te hizo sentir bien. ¿Cómo reaccionaste? ,3. Piensa en una ocasión en la que perdiste algo o a alguien importante para ti. ¿Cómo viviste ese momento y qué cambió después de ello? ,4. Recuerda un día en el que sentiste que todo te salía mal. ¿Qué sucedió y cómo te sentiste al respecto? ,5. Describe una situación en la que experimentaste algo que te resultó desagradable y quisiste evitar. ¿Cómo fue ese momento? ,6. Recuerda una ocasión en la que viste o viviste algo que te pareció totalmente inaceptable. ¿Cómo reaccionaste y qué pensaste al respecto? ,7. Piensa en un momento en el que sentiste que alguien fue injusto contigo. ¿Qué ocurrió y cómo reaccionaste? ,8. Describe una ocasión en la que te sentiste frustrado(a) porque no tomaron en cuenta tu opinión o esfuerzo. ¿Cómo reaccionaste ante esta situación y cómo la manejaste? ,9. Recuerda una ocasión en la que tuviste que enfrentarte a algo incierto o desconocido. ¿Cómo fue la experiencia y qué sentiste en ese momento? ,10. Describe un evento en el que sentiste que algo estaba fuera de tu control y no sabías qué hacer. ¿Cómo reaccionaste y qué pasó después? ,11. Piensa en un momento en el que ocurrió algo totalmente inesperado en tu vida. ¿Cómo fue y qué pasó después? ,12. Recuerda una ocasión en la que recibiste una noticia o viviste un evento que nunca imaginaste. ¿Cómo reaccionaste y qué impacto tuvo en ti?,Universidad a la que pertecenes:,"Si estudias en otra universidad o en una carrera diferente, por favor indica qué carrera estás cursando:"
04/06/25 21:09,GND0OEK7,17,Masculino,Medio,Bachillerato,Licenciatura en Ciencias de la Computación,6,Estudiando,Estudiante - Para quienes están en instituciones educativas.,Puebla,"Huehuetlán el chico, Puebla ",Pues aun no pasa pero espero que pase el de salir del bachiller ,Lo que hizo un amigo por mi ,La perdida para una compañera de escuela ,.,.,.,Cuando me cambiaron por alguien de la nada en mi trabajo ,Cuando trabaje en equipo para un proyecto de escuela ,.,.,Cuando pase mi materia más difícil ,Cuando pase mi examen ,Benemérita Universidad Autónoma de Puebla,Bachillerato 
04/06/25 21:10,5N1RF6JN,20,Masculino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,4,Ambos,"Tecnología e informática - Desarrolladores de software, técnicos de IT, analistas de sistemas, etc.",Puebla,Puebla,"Siempre he tenido problemas con eso pues no he tenido como tal impactos solo creo que son etapas de la vida que se tiene que cumplir, sea como sea se logran sea mínimo o sea un logro como entrar a un trabajo ","Siempre han sido momentos gratificantes jaja como momentos únicos en los que te sientes especial, lo puedo expresar como ganar una estrella de Mario bros, esa estrella conseguida es lo que muchas veces es lindo de la vida ","No he pasado por pérdida de alguien importante de forma personal como una persona exacta pero de forma física, me da igual la verdad jaja las cosas materiales van y vienen y siempre he podido conseguir lo que he querido ","Me deprimí, por la falta de poder hacer las cosas bien, usualmente siempre he podido salir adelante ","Hasta eso no he pasado por muchas situaciones de eso, pero me mantengo neutral por muy desagradable que sea, me acato a lo moral siempre y cuando sea respetuoso ","De forma pesada la verdad, me cuesta reaccionar de forma moral pues la injusticia ante el suceso es lo que te marca y que muchas veces no se puede cambiar ","Muchas veces he pasado por situaciones así, la toma de decisiones en las que muchas veces no nos favorece es complicado el poder reaccionar de forma moral y de forma correcta muchas veces el impulso de no ser correspondido, implica daño hacia aquella persona ","Simplemente no le di importancia, si me dan espacio y tiempo ","Fue muy raro, pues son experiencias que hasta puedo llegar a decir que son incómodos y que bien, la verdad el sentimiento es algo muy difícil de explicar jaja es como un hoyo gris en el estómago ","Pase ansiedad en algún momento de forma legal, pues esa situación casi me cuesta bastante dinero y sobre todo fue una cuestión en la que nunca me imaginé que fuera a pasar, gracias a todo lo que he vivido pude salir de esa situación lo más simple posible sin afectar a terceros de forma inmediata ","El suceso es totalmente indiferente, pues muchas veces no tenemos la forma en cómo reaccionar pero con el paso del tiempo, del proceso de mejorar y de superar las situaciones uno sale adelante ante cualquier adversidad ","Si, ese tipo de sucesos de forma humana pues son significativos como su impacto, tanto positivo como negativo al final de cuentas son sucesos que nunca imaginamos y no tenemos forma de cómo corresponder ante eso de la mejor forma ",Benemérita Universidad Autónoma de Puebla,
04/06/25 21:16,331DM234,22,Masculino,Medio,Bachillerato,Ingeniería en Tecnologías de la Información,8,Estudiando,Estudiante - Para quienes están en instituciones educativas.,Puebla,Puebla,"Experimente felicidad al ver que el esfuerzo de mi trabajo centrado en un proyecto estaba materializado. Para mi vida, ha sido un momento de satisfacción conmigo mismo y el camino que quiero seguir","Feliz, amado, querido y escuchado.","Posiblemente el momento más feo de la vida. Cambias la forma en que recuerdas a esa persona, pero sabes que esta en un lugar mejor y que le encantaría verte feliz y siendo la mejor versión de ti.","Frustrado, todo lo que hacia lo realizaba de manera torpe.",Incómodo ,Alejándome de las personas que hacían esa acción desagradable y pensando en ayudar a quien era el objeto de burlas,Gente quedándose un lugar que no les pertenecía. Decidí darle la espalda a ellos y al lugar donde quería estar.,"Sabía que mi opinión podía beneficiarnos a todos  y evitarnos más conflictos, simplemente decidí apoyar la otra decisión y esperar lo mejor para los que estuviéramos involucrados.","Dubitativo, es una situación donde la confianza en uno mismo debe ser la clave para dar un salto se fe.",Primero estaba ansioso. Hasta que acabó el día me pude calmar y quitarme la duda se la cabeza recordando que eso no estaba en mis manos,"Difícil en el momento, debido a que no esperaba tal respuesta. Al final tuve que hacerme cargo de las consecuencias que tuvo lo que considere una pequeña e insignificante acción ","Muy triste, y más por ver a las personas que quieres aún peor de lo que te sientes tu.",Benemérita Universidad Autónoma de Puebla,
04/06/25 21:24,L5J7R6F8,21,Femenino,Bajo,Licenciatura,Ingeniería en Tecnologías de la Información,4,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Tlaxcala,Papalotla de Xicohténcatl ,Una experiencia positiva en la que sentí alivio y satisfacción y tuvieron un pacto positivo en mi vida,"Fue algo inesperado, que me hizo sentir muy considerada y valorada, y mi reacción fue una sonrisa y un agradecimiento genuino","Pon golpe muy duro, sentí un vacío inmenso una tristeza profunda, como si una parte de mí se hubiera ido. Después de ahí aprendí a valorar aún más los momentos y a vivir el presente con mayor intensidad.","Me sentí frustrada y abrumada como el universo, conspirar en mi contra y una sensación de impotencia, me invadió por completo.","Recuerdo una situación en donde un compañero hizo comentarios, inapropiados y sentí una incomodidad intensa y un fuerte deseo de interrumpirlo, pero me paralicé por la sorpresa y la atención del momento fue desagradable presenciar esa falta de respeto","Sentí indignación, pero no podía reaccionar de paralizo ante situaciones así pensé en la injusticia que a veces del poder","Pues sentí una profunda, frustración, la impotencia al ser culpado por algo que no hice mi reacción inicial, fue de  sorpresa e incredulidad","Sentí frustración al ver que mi esfuerzo y mi perspectiva no eran valorados, me sentí desmotivada y depende de mis propias ideas, pero no supe cómo manejarlo","Mi experiencia fue como una mezcla de emoción de ansiedad, porque sentía una curiosidad enorme, pero también tenía un miedo, al final la experiencia fue grata ","Mi reacción fue de miedo de tristeza, pero después tuve una nueva perspectiva y comprendí que no tenía el control de lo que estaba pasando, a pesar de qué yo pensaba que sí
","Inicialmente fue una sensación de confusión y miedo, y después de pensarlo mucho, decidí arriesgarme","Tuvo un impacto negativo, mi reacción fue de sorpresa y recuerdo que pase varios momentos de esa etapa de mi vida, llorando, porque era un evento que no pensé que me fuera a suceder a mí, porque sentía que todo lo tenía bajo control",Benemérita Universidad Autónoma de Puebla,
04/06/25 21:29,9NK8QPOB,46,Femenino,Bajo,Maestría,Ingeniería en Tecnologías de la Información,,Trabajando,"Tecnología e informática - Desarrolladores de software, técnicos de IT, analistas de sistemas, etc.",Puebla,Puebla ,Fué extraordinario y de retos ,Sorprendidas y muy agradecida,Triste y valorar cada momento ,Despidieron a un gran amigo y me sentía vulnerable ,De tristeza e impotencia ,Tranquila y que existe falta de empatía ,Hablaron mal de mí y mi forma de reaccionar fué enfrentar a las personas para que supieran su falta de congruencia ,Escuche sus argumentos y ver que hay otras formas  de resolver ,De reto y muy satisfecha por lo que soy y como enfrento lo desconocido ,Tranquila y tratar de resolver de la mejor manera ,Fué un momento de tensión y al final las cosas son muy injustas,Muy dichosa y me sentí muy afortunada y alegre ,UTP,
04/06/25 21:40,8JNYPOKP,18,Masculino,Medio,Licenciatura,,2,Estudiando,Desempleo - Para quienes actualmente no están trabajando.,Puebla,Puebla,"Ser amigo de influencers de habla inglesa asociados a mi carrera y hobby  (Lipse/Zajcu37/Abby SFM, etc). Fue algo muy emocionante para mi, ya que me ayudo a tener un perfil mayor en ese mundo, y también me ayudo a compartir conocimientos con cada uno de ellos. ","Me tomaron en cuenta para participar en una serie animada. Participó como animador 3D. Me dio mucha confianza para seguir participando en este tipo de proyectos que actualmente siguen en curso, y cada vez mi trabajo brilla más. ","Cuando perdí a un amigo cercano. Fue un proceso difícil el superar ese momento y procesar todo, pero al final me ayudo para tener incluso más amigos que se asocien a mi carrera y a mis proyectos","Cuando empezaba a crear animaciones de manera independiente, me frustraba mucho al notar que habían personas con mucha más experiencia que yo, y que lograban cosas increíbles en tan poco tiempo. Sin embargo, no me rendí, y después de 5 años de esfuerzo, estoy al nivel indicado para colaborar con esas personas. ","En la preparatoria había un profesor de química demasiado prepotente, que nunca estaba satisfecho con ningún trabajo que nosotros como alumnos realizaba os. ","Continuando con el profesor de química, discriminada a las personas que no eran morenas y tenía favoritismo sobre las niñas bonitas. ","Cuando participe en un concurso estatal de escritores, en la categoría de leyenda, por puntaje merecía el primer lugar, pero obtuve el segundo lugar ya que le dieron preferencia al participante de la escuela donde se llevó a cabo el concurso",La frustración de cuando no te dan un lugar que mereces,"Cuando fui al concurso de escritores, tuve nervios al no saber a que me enfrentaba al participar a nivel estatal. ","Las premiaciones del concurso, ya que al final yo no podía tener el control de esa situación. ","En una navidad, recibí muchos regalos y no esperaba que me llegara la consola que tanto pedía. ","Regresando de la escuela, mis papás me habían que había muerto mi mascota (Cuyo). ",UPAEP,Licenciatura en Animación y Arte Digital
04/06/25 21:41,VX7HFMSC,24,Masculino,Medio,Licenciatura,,9,Estudiando,"Tecnología e informática - Desarrolladores de software, técnicos de IT, analistas de sistemas, etc.",Puebla,San Pedro cholula ,Satisfacción y emoción ,La sensación fue rara por que no esperaba algo así una incomodidad de felicidad  ,un shock mental y choque de realidad y lo que me quedo fue sanar y seguir con mi vida para mejorar ,Me aislé y asimile la situación ,"Miedo a mis acciones o de enfrentar las cosas, sentir una sensación de incomodidad al ver lo bueno o malo de mis acciones ",Me cuestione en algunas cosas me deje llevar por lo que pensaba de mi una persona y sentía que yo alejaba a las personas de mi  ,Lo pase de lado y lo tome con madures y no dejarme llevar el que dice esa persona ,Me sentí desanimado y excluido lo maneje al expresarlo con gente que me entiende y sabe escuchar parada varias ideas,fue abrumador al tener que escoger una carrera en la que me gustaba o tener un lugar seguro y fue algo que me cuesta sobre llevarlo ,Reprimir algunas emociones y falta de empatía a mi mismo ,Ser aceptado en la universidad la emoción que sentí fue de lo mejor a pesar de cuestionarme de algunas cosas logre entrar  ,"Vivir algo sano y de tranquilidad con alguien y que me ayudo a mi crecimiento personal y motivación e apoyo a mi carrera, sentí bien por qué descubrí algunas cosas que no sabia de mi me volvía a reencontrarme conmigo mismo  ",Benemérita Universidad Autónoma de Puebla,Ingeniería Química 
04/06/25 21:46,XAHTPCJI,21,Femenino,Bajo,Bachillerato,,9,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Tlaxcala,Tenancingo ,La experiencia fue demasiado grata y tuvo un impacto positivo en mi vida ,"Cuando mi mamá me regaló algo que realmente quería, reaccioné con mucha felicidad.","Perder una mascota, en ese momento viví mucha tristeza y después de ello, cambio el ambiente en el hogar ",Mi estado de ánimo también estaba decaído,Cuando discutí con un compañero de equipo por tener diferentes opiniones ,"Cuando ví una falta de respeto hacia un adulto mayor, al respecto pensé que eso era de poca educación y pocos valores ","Cuando recibí una calificación baja, reaccioné con tranquilidad y pedí una calificación más justa","Cuando trabajé en equipo con otros compañeros y no aceptaban mis opiniones para el proyecto, reaccioné de una forma pasiva y traté de que me escucharan ",Fue una experiencia extraña e igualmente me sentí rara ,"Cuando me sentía mal y estaba fuera de casa, traté de calmarme e ir con un doctor ",Cuando me lastimé un pie y no podía realizar varias cosas que antes hacía con normalidad ,"Recibí una noticia negativa e igualmente tuvo un impacto negativo, reaccioné tranquilamente pero también me sentí fuera de control ",Universidad tecnológica de Puebla ,Ingeniería mecatrónica 
04/06/25 21:47,Z1OA01O9,21,Masculino,Medio,Licenciatura,,6,Estudiando,Estudiante - Para quienes están en instituciones educativas.,Puebla,Puebla ,Satisfactorio y sorpresivo ,Sorprendido ,"Fue un momento difícil, sin ganas de hacer nada, fui más cerrado con las demás personas ","Me sentí inútil, fue un mal día ",Cuando no quería que nadie se enterara de que reprobé 3 materias en bachiller al final todos mis amigos se enteraron pero me ayudaron ,"Si, cuando un señor le pego a su perro en frente de muchas personas, solo pensaba en las miles de formas de pegarle al señor ","Me sentí despreciado, por temas familiares ","En una salida con amigos hace años, me sentí ignorado pero al final resultó ser mejor de lo que esperaba ","Tenía miedo y quería que todo pasara rápido, eran exámenes finales ",Me sentí algo alterado pero deje que todo fluyera ,Fue algo sorpresivo e inesperado y después no paso nada ,"Sorprendido y atónito, el cambio fue de aceptar las cosas como son aunque al inicio no logre entenderlo ",Instituto de Estudios Superiores ,Comunicación 
04/06/25 21:53,YPU0EGEY,20,Masculino,Medio,Licenciatura,,3,Ambos,"Comercio y ventas - Vendedores, gerentes de tienda, representantes de atención al cliente, etc.",Puebla,San Pedro Cholula ,"Fue nada más que satisfactoria, darme cuenta que en  un futuro se convertirá en un buen recuerdo y darme cuenta de mis capacidades ","Me sentí agradecido y feliz, tener tal influencia e impacto en una persona para realizar un detalle por mi","Fue una tristeza y coraje por distintas razones, después de ello me ayudó a controlar mejor mis emociones y tener resiliencia ","Ansiedad y odio a mi mismo, sabes que no te quedarás siempre así pero no ves la salida, crees que ese día te define como un fracaso ","Cuando estaba a punto de tener relaciones sexuales a causa de la calentura con alguien que no quería ni sentimental ni sexualmente, llevándome solo por el deseo, aunque en el momento correcto logré comprender que lo que hacía podría terminar muy mal, recobre mi voluntad y consciencia para terminar la situación, fue desagradable la situación, yo y la forma en que la chica seguía con la insinuación.","Cuando una chica estaba siendo acosada por su novio en la vía pública, ella parecía incomoda, el tipo parecía borracho, cuando se descuidó traté de ofrecerle ayuda a la chica pero me rechazó y me dijo que no me metiera en sus asuntos, no sé si por el miedo o la costumbre. Después ellos rápidamente se subieron al transporte y no supe que más hacer además de quedarme con culpa y desagrado","En el trabajo cuando se tienen injusticias a la hora de los pagos o del ambiente laboral, hay veces que debes soportar aquellas situaciones, simplemente tener fijo el valor en mi persona y en el momento dejé el trabajo ","Cuando tuve depresión las personas a mi alrededor no tenían en cuenta que para mí no era fácil seguir con la vida, cada momento era desesperante y agotador, cada cosa que lograba hacer era un gran esfuerzo para mí y las demás personas me rebajaban a mi y mis pequeños logros. Manejé la situación conmigo mismo, sabiendo que debía de aprender a manejar lo que me estaba pasando, y que todos alrededor te pueden ayudar o no, pero si tú no pones de tu parte, me analicé a mi mismo junto con mis emociones","El momento en el que mi mamá iba a fallecer y pensaba en el futuro tan desconocido que iba a encarar, lo que debía pasar y como debía reaccionar, fue un miedo a mi mismo y no poder soportar la situación, no saber qué hacer, traté de adentrarme en el corazón de piedra","Simplemente supe que la situación no estaba bajo mi control y aunque sabía que me podría afectar no me preocupé, busqué soluciones y hablé con otras personas para que me dieran su punto de vista y tener más en cuenta que la situación estaba más allá de mi","Tienes que aprender a vivir con la muerte, los cambios son para siempre y la capacidad de uno para mejorar, adaptarse e incluso recaer ","Reaccionando suprimiendo mis emociones, al tener ya experiencia no dejé que tampoco me coman por dentro, solo dormí y dormí, puedes salir y te distraes afuera pero en algún momento debes confrontar el problema, te vuelves más resiliente, más empático y más capaz",Benemérita Universidad Autónoma de Puebla,
04/06/25 21:55,M5X6E3P5,21,Femenino,Bajo,Secundaria,,,Trabajando,Otro - Para quienes no encajen en las categorías anteriores.,Tlaxcala,Xicoténcatl ,Orgullo ,Con emoción y alegría ,Estuve en shock y cambiamos hasta de localidad ,Entusiasmada y pensativa ,Fue un momento incómodo y difícil de sobrellevar ,Perdone y me retire de el lugar ,Me calme y pensé en mis opciones ,Me calme pues tenía que pensar nuevas estrategias ,Con miedo pero sin detener mis acciones ,Pedí consejo pues sabía que yo sola no solucionaría nada ,Sorpresivo pero me tuve que hacer cargo de la situación ,Al momento de entrar a un nuevo trabajo mi reacción fue darlo todo de mi ,Ninguna ,
04/06/25 21:57,1BM9CM9T,20,Masculino,Medio,Licenciatura,Ingeniería en Ciencias de la Computación,6,Estudiando,Estudiante - Para quienes están en instituciones educativas.,Veracruz,Isla,"Las primeras veces que conseguí algo que realmente deseaba, me sentía muy bien, sin embargo, después de conseguir las cosas que quería de forma recurrente, lo único que sentía era liberación y pensaba cuál era mi otra meta a conseguir","Recuerdo la vez que me vine por primera vez a Puebla solo y toda mi familia me fue a ver y me llevó detalles entre ellos comida que ellos prepararon o compraron y regalos y palabras de aliento que me motivaron a seguirle echando ganas, me sentí muy feliz muy contento y me hizo darme cuenta que hay gente que me está apoyando, y quiere que cumple mis objetivos y metas","Pues hace poco más de cuatro meses, intenté llevar una relación con una niña por diversas situaciones y aspectos tanto de ella y míos, no sé, no fuimos a más, emocionalmente, me sentía muy mal, sin embargo, me ayudó a darme mi valor como persona y tener amor propio","Eso me pasó cuando era niño, y usualmente tendías sentirme frustrado triste, pero nunca coincidí la idea de dejar de intentar algo que realmente quisiera que sucediera. Tenía en mente de qué mañana sería mejor día","Pues en el momento me sentí en shock, intentando de procesar la información en una postura emocional entre enojo, tristeza y decepción","Me sentí muy molesto, decepcionado, tenían en mente o creía que debía de afrontar la situación, fue con impulsos, no fue lo ideal y lastima a una persona emocionalmente","Normalmente tiendo a a que si es una persona muy cercana a mí, guardar silencio y tomar mi distancia","Con una muchacha que me estaba ligando, le comenté mis incomodidades de inseguridades y límites que quería que tomara con su mejor amigo, hizo caso omiso repercutió en la pregunta 6 y provocó que yo empezara a darme más amor propio","Me sentía que estaba en un juego, desafiando, otro nivel y ansioso de empezar a desarrollar ello","Empecé sobre pensar mucho, y luego fui a afrontar la sit","Rara vez en mi vida, hay sucesos que sean totalmente inesperados, ya que antes voy creando noción o mi sobre pensamientos va a dar una idea de lo que va a suceder, por lo cual no tengo una respuesta a esta pregunta","En este caso fue algo bueno, por lo cual estuve muy contento y agradecido con Dios y la vida, ya que a veces nos tiene que pasar cosas no tan agradables para poder subir y disfrutar de cosas mejores",Benemérita Universidad Autónoma de Puebla,
04/06/25 22:01,OX2144VE,25,Masculino,Medio,Licenciatura,,8,Trabajando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla,Feliz,Me alegré mucho ,Me enojé :(,Llore,Me enoje,ME enoje ,Me enoje,Levanté mi voz para que me escucharan,Me dio miedo,Entre Entré en pánico y todo salió mal,Me sorprendió ,Me enoje y no supe cómo actuar,Benemérita Universidad Autónoma de Puebla,Cultura física 
04/06/25 22:02,QPLL28TY,23,Femenino,Medio,Licenciatura,,8,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla ,"Si, cuando entre a la universidad. Ha tenido un gran impacto en mi vida porque he vivido grandes experiencias y me ha permitido conocer muchas personas y sobre todo conocerme a misma.","Cuando me mi mamá me compra algo que quiero pero no sé lo pedí, solo lo mencioné , eso me hace sentir feliz porque me demuestra que si me escucha. ","Cuando se murió uno de mis artistas favoritos, fue un momento muy triste y doloroso, marco mi vida de una manera significativa porque me hizo darme cuenta del valor de la vida y lo corta que es ","Muchas veces siento que nada me sale bien, que todo avanza y yo sigo en el mismo punto. ","Cuando una compañera se lastimo el brazo y se cortó, fue una situación desagradable porque no me gusta la sangre, solo me quedo huir de ahí y esperar que alguien la ayudará. ","Todos los días escucho noticias de casos en los que ocurren situaciones sumamente anormales e inaceptables, que solo me hacen cuestionarme lo mal que avanzamos como humanidad. 
De mi parte no hay ninguna reacción y considero que como son situaciones que se escapan de mi control, me hacen sentir más frustrada. ","En una ocasión una compañera me puso una calificación baja por un trabajo al que le puse todo mi empeño, la profesora se baso en esa calificación para mí nota final.
Lo que más me molestó, fue que yo fui considerada con ella, y con tal de no perjudicarla le ayude pero ella a mi no.","Me ha pasado en lo académico, en situaciones que por las que me esfuerzo no se reconoce lo que hago, ante esas situaciones me siento triste y mal pero no le queda de otra más que seguir intentándolo.","La pandemia para mí fue algo desconocido que no tenía una fecha de termino, por lo que me sentí muy triste, enojada, y sobre todo desesperada por todo lo que se vivió en ese momento.","Cuando tembló en septiembre de 2017, fue una situación horrible en la que no sabía que hacer.
Solo que quede paralizada y de no ser por mi hermana que me ayudó, no se que hubiera pasado. ","Cuando mi mamá volvió a renacer su vida con una nueva pareja, para mí fue un momento impactante porque no asimilaba que alguien nuevo entrara en nuestras vidas, para mí era perfecta tal y como estaba. Con el tiempo acepte que mi mamá también tenía la libertad de renacer su vida y al día de hoy estoy agradecida porque tengo dos hermanitas preciosas a las que quiero mucho y a las cuales no me imagino no tenerlas.","Cuando murió un familiar cercano de mi infancia. Me sentí enojada conmigo misma porque no aproveche el tiempo y la visite más seguido. 
Reaccione llorando, el impacto que tuvo en mi, ha sido el de apreciar a mi familia y valorarla. ",Benemérita Universidad Autónoma de Puebla,Licenciatura en lingüística y Literatura Hispánica 
04/06/25 22:03,TG3KRZ7V,23,Femenino,Medio,Licenciatura,,10,Trabajando,"Comercio y ventas - Vendedores, gerentes de tienda, representantes de atención al cliente, etc.",Puebla,Puebla,"Fue una experiencia con gran impacto a mi vida, ya que por primera vez estaba frente a situaciones que nunca había estado, y en las cuales iba a poner en práctica todo lo que había aprendido durante mi estadía en la universidad, fue algo que no me imaginé experimentar tan pronto. ","Recuerdo que durante el primer mes de relación con mi novio, falleció mi perrito, en cuánto le comenté a mi novio sobre lo ocurrido en ese momento llegó hasta mi casa para consolarme, podrá parecer cualquier cosa pero para mí fue un gesto tan bonito, y estoy segura que ninguna otra persona lo hubiera hecho, porque solo se trataba de una mascota. ","Recuerdo cuando mi perrito falleció, tenía con nosotros 7 años viviendo con nosotros, fue algo muy duro ya que la manera en que murió fue muy fea, desde ese momento se sintió un gran vacío en la casa, desde ese momento había un silencio muy triste, todos extrañamos a nuestro perrito. ","Recuerdo esa vez que todo salía mal, creía que todo estaba en mi contra, y en lugar de ponerme a buscar soluciones solo lloré 😢.  Creía que nunca jamás iba a pasar y toda mi vida iba a ser así, poco a poco las cosas se fueron solucionando y yo me fui sintiendo mejor. ","La primera vez que presenté un examen que era 100% en inglés,  por los nervios no entendía nada, la verdad no salí nada bien, me pidieron volver a presentarlo pero no quería volver a intentarlo. ","La primera vez que llegué 1 minuto tarde a mi primer trabajo, me hicieron reponer ese minuto con una hora extra después de mi turno, me pareció inaceptable porque jamás me comentaron eso. ","Cuando en la universidad trabajé con amigo en un proyecto, me gritó porque algo en el reporte de la actividad no le pareció correcto, cuando ni siquiera aportó nada para su realización, después se disculpo y me dijo que se puso así porque estaba estresado, a mi eso me pareció injusto y jamás volví a trabajar con él. ","Una vez estábamos en la universidad en un proyecto, seleccionamos el nombre para una empresa ficticia, propuse un nombre pero me tomaron en cuenta mi opción, no dije nada porque me sentí muy triste. Al final el profesor optó porque se quedara el nombre que yo propuse, eso me hizo sentir bien ","La primera vez que salí sola a un lugar tan lejos sin mis padres, tenía mucho miedo, ya que jamás me habían enseñado a ir en transporte, tenía mucho miedo de no pedir mi parada en el lugar correcto y perderme. ","La vez que ya estaba en el último cuatrimestre de la universidad, y un profesor me reprobó, no tenía permitido reprobar ninguna asignatura en ese momento, no sabía que hacer y tuve mucho miedo. Después hablé con el profesor y me permitió volver a presentar en proyecto. ","La vez que yo creí que había estudiado lo suficiente para realizar un examen importante.  La verdad que yo sentí que había contestado perfecto, cuando vi el resultado no fue para nada bueno, me desanimé mucho, me sentí mal por no estudiar lo suficiente. Al final me dieron otro mes para estudiar más. ",Por el momento no he tenido algo similar a eso. ,Universidad Tecnológica de Puebla,Ingeniería en Desarrollo y Gestión de Software 
04/06/25 22:04,UYSH2XEB,26,Femenino,Bajo,Licenciatura,,,Trabajando,"Sector administrativo y de oficina - Incluye roles como asistente administrativo, recepcionista, etc.",Puebla,Puebla,"Sentimiento de auto realización y satisfacción
Impacto: Cambio de perspectiva de limitantes propias y definición de objetivos más retadores y específicos ","Alegría, entusiasmo, mayor dinamismo corporal como ademanes ","Desprendimiento, necesidad de acoplamiento a una fase sin ello en la vida. ","Estresada, con dolor de cabeza, sin ganas de intentar algo más por el sentimiento de que iba a resultar negativo ","Angustia, nerviosismo ","Desagrado, desprecio, necesidad de alejarme de ello","Impotencia, malestar por no sentir que fuera equitativo o empatico","Aceptación, necesidad de querer tomar el liderazgo de la situación sin embargo ganó el que tenía que desprenderme de ello ","Nervios, curiosidad, necesidad de estar más preparada para lo que fuera a ser",Impotencia,Sorpresa,Sorpresa,Benemérita Universidad Autónoma de Puebla,
04/06/25 22:08,AGYLZWN5,22,Femenino,Medio,Licenciatura,,7,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla,"Al inicio me sentía perdida, pero cuando lo logré me sentí satisfecha y con mucha emoción porque lo hice de todo corazón ",Cómo si no lo mereciera ,"Fue demasiado duro, sentí que un cachito de mí se fue con ella. Cada que lo recuerdo me pongo a llorar. ","Me sentí muy abrumada y sentí que probablemente exageré toda o la mayoría de las situaciones, tenía muchas ganas de llorar","Antes trabajaba, era mesera, cada fin de semana salíamos a tomar, llegó un momento en el quería dejar de ir a tomar, pero ellos de cierto modo me obligan o me presionaban. Sólo que cada vez que decía que no, me decían que si ya no los quería y ese tipo de cosas. Fue muy incómodo ","Creo que no recuerdo una, o al menos no considero que haya sido totalmente inaceptable ","Sobrepasaron un límite que siempre he tenido claro, en ese ambiente. Cuando pasó sentí un enojó muy grande, me sentí ajena y confundida porque dudaron de mí, después lloré de la impotencia porque yo no mentí ","Trate de mantenerme relajada en ese momento, cuando tuve la oportunidad de estar sola comencé a llorar y después comencé a recordar el momento para ver qué fue lo que molestó ","Al final del día, se aprende de todo, sea bueno o malo. Al inicio suelo sentirme muy nerviosa y comienzo a sobrepensar la situación. Me llegó a considerar insuficiente para lo que estoy por iniciar.","La situación del paro, sentía que me estaba atrasando en todos mis planes que ya tenía. Comencé a estresarme, pero entendí que no estaba en mis manos como tal, sino esperar y reajustar esos tiempos en los que sentía que iba a retrasar ","Cuando mi papá perdió su trabajo, estable, mi vida dio un pequeño cambio. Tuve que aprender a estar sola en casa, no sé si sea relevante, pero nunca imaginamos que eso pasaría.","Creo que el proceso del funeral de mi tía. Fueron tres días que tuve que ""sobrevivir"" porque veía como mi mamá se rompía, mi tía se había ido, todo el proceso del funeral. Hoy en día no recuerdo sus últimas palabras de ella, pero recuerdo que dejé de comer nopales con huevo, porque fue mi primera y única comida en un día ",Benemérita Universidad Autónoma de Puebla,Lingüística y literatura hispánica 
